coverage_modelFreeScore,seqId,seq,semantic
3.026518847778121E-8,2420,1125315 1174888 -1 1125315 -1 1734104 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Azithromycin' -1 'Hydrocodone' -1 -2 
1.851462201090909E-8,2626,1125315 -1 956874 -1 1125315 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Furosemide' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1.7816648877265339E-9,2478,1174888 -1 1125315 -1 1125315 -1 1125315 -1 1713332 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
0.0,2531,1125315 1174888 -1 1125315 -1 1506270 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Methylprednisolone' -1 'Acetaminophen' -1 -2 
1.7878559898252626E-7,2391,1742253 -1 1174888 -1 1125315 -1 1125315 1174888 -1  -2 ,'Levofloxacin' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2.924141794897311E-9,2325,1174888 -1 1786621 -1 1125315 1174888 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Cephalexin' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.7816648877265339E-9,2763,1125315 -1 1125315 -1 1125315 -1 1713332 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
4.54209938908607E-9,2593,956874 -1 1174888 -1 1174888 -1 1174888 -1 1125315 -1  -2 ,'Furosemide' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.6145213174823704E-8,2556,1125315 -1 1174888 -1 1154343 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Albuterol' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
8.449287999682142E-8,2735,1125315 1174888 -1 1125315 1174888 -1 1713332 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 'Acetaminophen' -1 -2 
9.558169412824181E-8,2324,1174888 -1 1742253 -1 1174888 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Levofloxacin' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
7.530536536265281E-8,2722,1734104 -1 1125315 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Azithromycin' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1.5777265887127293E-8,2468,1125315 -1 1125315 -1 1174888 -1 1125315 -1 1734104 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Azithromycin' -1 -2 
1.4930317903720937E-7,2632,1174888 -1 1125315 -1 956874 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Furosemide' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.1339045872878673E-7,2390,1125315 -1 1125315 1174888 -1 1742253 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Levofloxacin' -1 'Hydrocodone' -1 -2 
5.404745814598427E-8,2355,1125315 -1 1713332 -1 1174888 -1 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
6.662952497121284E-9,2508,1506270 -1 1174888 -1 1125315 1174888 -1 1125315 -1  -2 ,'Methylprednisolone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.5937338879999653E-7,2682,1174888 -1 1125315 1174888 -1 19049105 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Potassium Chloride' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
8.296238848027381E-8,2205,19049105 -1 1174888 -1 1174888 -1 1125315 -1 1125315 -1  -2 ,'Potassium Chloride' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
4.922253980675602E-9,2536,1125315 -1 1125315 -1 1506270 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Methylprednisolone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
4.54209938908607E-9,2186,1174888 -1 1125315 -1 1125315 1174888 -1 19121608 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Influenza virus vaccine' -1 -2 
4.4486565937714214E-8,2421,1125315 1174888 -1 1174888 -1 1734104 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Azithromycin' -1 'Acetaminophen' -1 -2 
2.1182682522844318E-8,2230,1125315 -1 1125315 -1 1174888 -1 19049105 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Potassium Chloride' -1 'Acetaminophen' -1 -2 
6.024570829402355E-8,2386,1174888 -1 1742253 -1 1125315 1174888 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Levofloxacin' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
5.740750603071821E-8,2467,1174888 -1 1734104 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Azithromycin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
5.26759131762895E-8,2356,1174888 -1 1174888 -1 1125315 -1 1713332 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Hydrocodone' -1 -2 
1.7653625216370642E-8,2370,1713332 -1 1174888 -1 1174888 -1 1125315 -1 1174888 -1  -2 ,'Amoxicillin' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
6.942113430958199E-8,2591,1174888 -1 1125315 -1 1174888 -1 1174888 -1 956874 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Furosemide' -1 -2 
6.356628905682579E-8,2442,1742253 -1 1125315 -1 1125315 -1 1125315 -1 1174888 -1  -2 ,'Levofloxacin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
6.662952497121284E-9,2512,1506270 -1 1125315 -1 1125315 1174888 -1 1174888 -1  -2 ,'Methylprednisolone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
4.54209938908607E-9,2700,1125315 1174888 -1 1125315 1174888 -1 1125315 -1 19049105 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Potassium Chloride' -1 -2 
4.54209938908607E-9,2217,1125315 -1 19049105 -1 1174888 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Potassium Chloride' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
3.573900880009534E-8,2413,1125315 -1 1734104 -1 1125315 -1 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Azithromycin' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
2.6859624493396003E-8,2755,1125315 -1 1125315 1174888 -1 1125315 -1 1713332 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' -1 -2 
2.6859624493396003E-8,2354,1125315 -1 1174888 -1 1174888 -1 1713332 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Amoxicillin' -1 'Hydrocodone' -1 -2 
2.6402465533595813E-8,2762,1125315 -1 1125315 -1 1713332 -1 1125315 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.5777265887127293E-8,2463,1125315 -1 1125315 -1 1125315 -1 1174888 -1 1734104 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Azithromycin' -1 -2 
6.881704855583025E-8,2616,1174888 -1 1125315 -1 956874 -1 1174888 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Furosemide' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
4.9558198157115185E-8,2799,19049105 -1 1125315 1174888 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
4.003793469068844E-8,2460,1125315 -1 1174888 -1 1734104 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Azithromycin' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
3.60756138622512E-8,2633,1174888 -1 1125315 -1 1125315 -1 1125315 -1 956874 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Furosemide' -1 -2 
1.5777265887127293E-8,2416,1174888 -1 1174888 -1 1125315 -1 1125315 -1 1734104 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Azithromycin' -1 -2 
4.54209938908607E-9,2216,1125315 -1 1125315 -1 1174888 -1 1174888 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Potassium Chloride' -1 -2 
1.4930317903720937E-7,2615,1174888 -1 1174888 -1 956874 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Furosemide' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
8.448251969621168E-8,2617,1125315 -1 1125315 -1 1174888 -1 956874 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Furosemide' -1 'Hydrocodone' -1 -2 
6.252760043260614E-8,2804,1174888 -1 1125315 1174888 -1 1174888 -1 1174888 -1 1174888 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
5.44575813013423E-8,2459,1125315 -1 1125315 -1 1734104 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Azithromycin' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
5.44575813013423E-8,2414,1125315 -1 1174888 -1 1734104 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Azithromycin' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
5.404745814598427E-8,2351,1174888 -1 1713332 -1 1174888 -1 1174888 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Amoxicillin' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
4.9558198157115185E-8,2708,19049105 -1 1125315 1174888 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
4.3880320892684935E-8,2589,1125315 -1 1174888 -1 1174888 -1 1174888 -1 956874 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Furosemide' -1 -2 
3.094303824104318E-8,2555,1174888 -1 1125315 -1 1125315 1174888 -1 1154343 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Albuterol' -1 -2 
2.6859624493396003E-8,2759,1125315 -1 1125315 -1 1125315 1174888 -1 1713332 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 'Acetaminophen' -1 -2 
2.1319330925528953E-8,2444,1125315 -1 1742253 -1 1125315 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Levofloxacin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
2.0627218736511112E-8,2690,19049105 -1 1125315 -1 1174888 -1 1125315 1174888 -1 1125315 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
2.0153842580898258E-8,2678,1125315 1174888 -1 19049105 -1 1174888 -1 1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Potassium Chloride' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2.0153842580898258E-8,2213,1125315 -1 1125315 -1 19049105 -1 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Potassium Chloride' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1.4126262364351554E-8,2471,1734104 -1 1125315 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Azithromycin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
6.673665313938047E-9,2515,1125315 1174888 -1 1125315 -1 1174888 -1 1506270 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Methylprednisolone' -1 -2 
4.922253980675602E-9,2473,1734104 -1 1174888 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Azithromycin' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.7816648877265339E-9,2736,1125315 -1 1125315 -1 1174888 -1 1125315 1174888 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 -2 
0.0,2511,1125315 -1 1125315 1174888 -1 1506270 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Methylprednisolone' -1 'Hydrocodone' -1 -2 
9.670164532210003E-8,2683,1125315 1174888 -1 1174888 -1 19049105 -1 1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Potassium Chloride' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
8.449287999682142E-8,2716,1174888 -1 1125315 1174888 -1 1713332 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
8.296238848027381E-8,2707,19049105 -1 1125315 -1 1125315 -1 1125315 -1 1125315 1174888 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
8.017277064133532E-8,2207,1125315 -1 1174888 -1 1174888 -1 19049105 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Potassium Chloride' -1 'Acetaminophen' -1 -2 
7.574274820214237E-8,2322,1742253 -1 1174888 -1 1125315 1174888 -1 1174888 -1  -2 ,'Levofloxacin' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
6.948402116801064E-8,2234,1125315 -1 1174888 -1 19049105 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Potassium Chloride' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
4.3880320892684935E-8,2775,1174888 -1 1125315 1174888 -1 1125315 1174888 -1 956874 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Furosemide' -1 -2 
4.386048965045275E-8,2211,1125315 -1 1174888 -1 19049105 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Potassium Chloride' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
2.6402465533595813E-8,2740,1713332 -1 1125315 -1 1174888 -1 1125315 1174888 -1 1125315 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
2.6402465533595813E-8,2433,1174888 -1 1125315 -1 1713332 -1 1174888 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
2.2855790851684937E-8,2219,1174888 -1 1174888 -1 1125315 -1 19049105 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Potassium Chloride' -1 'Acetaminophen' -1 -2 
2.0158819912718738E-8,2791,956874 -1 1125315 1174888 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Furosemide' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
2.0153842580898258E-8,2232,1125315 -1 1125315 -1 19049105 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Potassium Chloride' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1.7653625216370642E-8,2366,1713332 -1 1174888 -1 1174888 -1 1174888 -1 1125315 -1  -2 ,'Amoxicillin' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.5777265887127293E-8,3009,1125315 -1 1125315 -1 1125315 -1 1125315 -1 1125315 -1 1125315 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.0171038619723086E-8,2466,1734104 -1 1125315 -1 1174888 -1 1125315 -1 1125315 -1  -2 ,'Azithromycin' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
6.673665313938047E-9,2521,1125315 1174888 -1 1174888 -1 1125315 -1 1506270 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Methylprednisolone' -1 -2 
4.54209938908607E-9,2224,1125315 -1 1125315 -1 1125315 -1 1174888 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Potassium Chloride' -1 -2 
1.7653625216370642E-8,2437,1713332 -1 1174888 -1 1174888 -1 1125315 -1 1125315 -1  -2 ,'Amoxicillin' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.7653625216370642E-8,2623,1125315 -1 1125315 -1 1125315 -1 956874 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Furosemide' -1 'Hydrocodone' -1 -2 
3.573900880009534E-8,2712,1174888 -1 1734104 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Azithromycin' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
6.948402116801064E-8,2233,1174888 -1 1125315 -1 19049105 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Potassium Chloride' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
0.0,2518,1174888 -1 1125315 1174888 -1 1506270 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Methylprednisolone' -1 'Acetaminophen' -1 -2 
1.7816648877265339E-9,2436,1125315 -1 1174888 -1 1174888 -1 1125315 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
2.0627218736511112E-8,2705,19049105 -1 1125315 -1 1125315 -1 1125315 1174888 -1 1125315 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.5777265887127293E-8,2417,1174888 -1 1125315 -1 1125315 -1 1174888 -1 1734104 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Azithromycin' -1 -2 
2.578177051716057E-7,2771,1125315 1174888 -1 1174888 -1 956874 -1 1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Furosemide' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
5.254469282252776E-8,2752,1125315 -1 1125315 -1 1713332 -1 1125315 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2.0153842580898258E-8,2686,1125315 1174888 -1 19049105 -1 1125315 1174888 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Potassium Chloride' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
0.0,2530,1125315 -1 1125315 -1 1174888 -1 1125315 -1 1506270 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Methylprednisolone' -1 -2 
7.164223049025128E-9,2474,1125315 -1 1125315 -1 1734104 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Azithromycin' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
8.449287999682142E-8,2715,1125315 1174888 -1 1174888 -1 1713332 -1 1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
3.689448407953447E-8,2628,1174888 -1 956874 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Furosemide' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
2.1182682522844318E-8,2685,1125315 1174888 -1 1125315 1174888 -1 1174888 -1 19049105 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Potassium Chloride' -1 -2 
1.1719637044140179E-7,2594,1174888 -1 1174888 -1 1174888 -1 956874 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Furosemide' -1 'Acetaminophen' -1 -2 
5.404745814598427E-8,2361,1174888 -1 1713332 -1 1125315 -1 1174888 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
2.2855790851684937E-8,2218,1125315 -1 1174888 -1 1125315 -1 19049105 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Potassium Chloride' -1 'Hydrocodone' -1 -2 
1.5777265887127293E-8,2862,1125315 -1 1125315 -1 1125315 -1 1125315 -1 1174888 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.5596149881915647E-8,2227,1174888 -1 1125315 -1 1125315 -1 1125315 -1 19049105 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Potassium Chloride' -1 -2 
1.851462201090909E-8,2231,1125315 -1 19049105 -1 1125315 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Potassium Chloride' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1.5957018508538865E-7,2696,1125315 1174888 -1 1125315 -1 19049105 -1 1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Potassium Chloride' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
7.530536536265281E-8,2710,1734104 -1 1125315 1174888 -1 1174888 -1 1125315 1174888 -1  -2 ,'Azithromycin' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2.6859624493396003E-8,2746,1125315 -1 1125315 -1 1125315 -1 1713332 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1.5596149881915647E-8,2208,1125315 -1 1174888 -1 1174888 -1 1125315 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Potassium Chloride' -1 -2 
7.164223049025128E-9,2469,1125315 -1 1125315 -1 1125315 -1 1734104 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Azithromycin' -1 'Hydrocodone' -1 -2 
2.6402465533595813E-8,2364,1174888 -1 1125315 -1 1713332 -1 1174888 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
4.003793469068844E-8,2458,1174888 -1 1125315 -1 1734104 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Azithromycin' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
2.0158819912718738E-8,2792,956874 -1 1125315 -1 1125315 1174888 -1 1125315 -1 1125315 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
4.54209938908607E-9,2624,1125315 -1 956874 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Furosemide' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
3.573900880009534E-8,2412,1125315 -1 1734104 -1 1174888 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Azithromycin' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
2.1182682522844318E-8,2206,1125315 -1 1125315 -1 1174888 -1 19049105 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Potassium Chloride' -1 'Hydrocodone' -1 -2 
1.7816648877265339E-9,2749,1125315 -1 1125315 1174888 -1 1125315 -1 1125315 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
