modelFreeScore,seqId,seq,semantic
1.5777265887127293E-8,3690,1125315 -1 1125315 -1 1174888 -1 1125315 -1 1734104 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Azithromycin' -1 -2 
1.5777265887127293E-8,3608,1125315 -1 1125315 -1 1125315 -1 1734104 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Azithromycin' -1 -2 
1.5777265887127293E-8,2817,1174888 -1 1174888 -1 1125315 1174888 -1 1734104 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Azithromycin' -1 -2 
1.5777265887127293E-8,2795,1174888 -1 1174888 -1 1125315 -1 1125315 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.5777265887127293E-8,2776,1174888 -1 1174888 -1 1125315 -1 1125315 -1 1734104 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Azithromycin' -1 -2 
1.5777265887127293E-8,2669,1174888 -1 1174888 -1 1125315 -1 1797513 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Ciprofloxacin' -1 -2 
1.5777265887127293E-8,2543,1174888 -1 1125315 -1 1125315 1174888 -1 1734104 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Azithromycin' -1 -2 
1.5777265887127293E-8,2536,1174888 -1 1125315 -1 1125315 -1 1174888 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.5777265887127293E-8,2528,1174888 -1 1125315 -1 1125315 -1 1174888 -1 1734104 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Azithromycin' -1 -2 
1.5777265887127293E-8,2518,1174888 -1 1125315 -1 1125315 -1 1125315 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.5777265887127293E-8,2516,1174888 -1 1125315 -1 1125315 -1 1125315 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.5777265887127293E-8,2502,1174888 -1 1125315 -1 1125315 -1 1125315 -1 1174888 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.5777265887127293E-8,2494,1174888 -1 1125315 -1 1125315 -1 1125315 -1 1734104 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Azithromycin' -1 -2 
1.5777265887127293E-8,2380,1174888 -1 1125315 1174888 -1 1125315 1174888 -1 1734104 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Azithromycin' -1 -2 
1.5777265887127293E-8,2374,1174888 -1 1125315 1174888 -1 1125315 -1 1734104 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Azithromycin' -1 -2 
1.5777265887127293E-8,2349,1174888 -1 1125315 -1 1174888 -1 1174888 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.5777265887127293E-8,2331,1174888 -1 1125315 -1 1174888 -1 1125315 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.5777265887127293E-8,2329,1174888 -1 1125315 -1 1174888 -1 1125315 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.5777265887127293E-8,2239,1174888 -1 1125315 -1 1125315 -1 1797513 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Ciprofloxacin' -1 -2 
1.5777265887127293E-8,693,1797513 -1 1174888 -1 1174888 -1 1125315 -1  -2 ,'Ciprofloxacin' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.5777265887127293E-8,692,1797513 -1 1174888 -1 1125315 -1 1174888 -1  -2 ,'Ciprofloxacin' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1.5777265887127293E-8,690,1797513 -1 1174888 -1 1174888 -1 1174888 -1  -2 ,'Ciprofloxacin' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1.5777265887127293E-8,680,1797513 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Ciprofloxacin' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.5777265887127293E-8,676,1797513 -1 1125315 -1 1174888 -1 1174888 -1  -2 ,'Ciprofloxacin' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1.567853629780965E-8,5078,1125315 -1 1786621 -1 1734104 -1  -2 ,'Acetaminophen' -1 'Cephalexin' -1 'Azithromycin' -1 -2 
1.567853629780965E-8,2940,1174888 -1 1786621 -1 1734104 -1  -2 ,'Hydrocodone' -1 'Cephalexin' -1 'Azithromycin' -1 -2 
1.567713487259056E-8,5692,939506 19049105 -1 1125315 -1  -2 ,'Sodium Bicarbonate' 'Potassium Chloride' -1 'Acetaminophen' -1 -2 
1.567713487259056E-8,5689,939506 986417 -1 1125315 -1  -2 ,'Sodium Bicarbonate' 'POLYETHYLENE GLYCOL 3350' -1 'Acetaminophen' -1 -2 
1.567713487259056E-8,5688,939506 967823 986417 -1 1125315 -1  -2 ,'Sodium Bicarbonate' 'Sodium Chloride' 'POLYETHYLENE GLYCOL 3350' -1 'Acetaminophen' -1 -2 
1.567713487259056E-8,5683,939506 967823 -1 1125315 -1  -2 ,'Sodium Bicarbonate' 'Sodium Chloride' -1 'Acetaminophen' -1 -2 
1.567713487259056E-8,5291,967823 19049105 -1 1125315 -1  -2 ,'Sodium Chloride' 'Potassium Chloride' -1 'Acetaminophen' -1 -2 
1.567713487259056E-8,5289,967823 986417 19049105 -1 1125315 -1  -2 ,'Sodium Chloride' 'POLYETHYLENE GLYCOL 3350' 'Potassium Chloride' -1 'Acetaminophen' -1 -2 
1.567713487259056E-8,5286,967823 986417 -1 1125315 -1  -2 ,'Sodium Chloride' 'POLYETHYLENE GLYCOL 3350' -1 'Acetaminophen' -1 -2 
1.567713487259056E-8,5259,986417 19049105 -1 1125315 -1  -2 ,'POLYETHYLENE GLYCOL 3350' 'Potassium Chloride' -1 'Acetaminophen' -1 -2 
1.567713487259056E-8,3293,939506 -1 1125315 -1  -2 ,'Sodium Bicarbonate' -1 'Acetaminophen' -1 -2 
1.567713487259056E-8,1253,986417 -1 1713332 -1  -2 ,'POLYETHYLENE GLYCOL 3350' -1 'Amoxicillin' -1 -2 
1.5637241937923292E-8,2607,1174888 -1 1154343 -1 1174888 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Albuterol' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1.5596149881915647E-8,5505,956874 -1 1125315 -1 1125315 -1 956874 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Furosemide' -1 -2 
1.5596149881915647E-8,5444,956874 -1 1125315 -1 1125315 -1 19049105 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Potassium Chloride' -1 -2 
1.5596149881915647E-8,5182,1125315 -1 19049105 -1 1125315 -1 956874 -1  -2 ,'Acetaminophen' -1 'Potassium Chloride' -1 'Acetaminophen' -1 'Furosemide' -1 -2 
1.5596149881915647E-8,5162,1125315 -1 19049105 -1 1125315 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Potassium Chloride' -1 'Acetaminophen' -1 'Potassium Chloride' -1 -2 
1.5596149881915647E-8,4964,1125315 -1 1308216 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Lisinopril' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.5596149881915647E-8,4962,1125315 -1 19049105 -1 1308216 -1  -2 ,'Acetaminophen' -1 'Potassium Chloride' -1 'Lisinopril' -1 -2 
1.5596149881915647E-8,4352,1125315 -1 1174888 -1 1125315 -1 1125315 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Potassium Chloride' -1 -2 
1.5596149881915647E-8,4281,1125315 -1 1174888 -1 1174888 -1 1125315 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Potassium Chloride' -1 -2 
1.5596149881915647E-8,4205,1125315 -1 1174888 -1 19049105 -1 956874 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Potassium Chloride' -1 'Furosemide' -1 -2 
1.5596149881915647E-8,4204,1125315 -1 1174888 -1 956874 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Furosemide' -1 'Potassium Chloride' -1 -2 
1.5596149881915647E-8,4199,1125315 -1 1174888 -1 19049105 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Potassium Chloride' -1 'Potassium Chloride' -1 -2 
1.5596149881915647E-8,3567,1125315 -1 1125315 -1 1125315 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Potassium Chloride' -1 -2 
1.5596149881915647E-8,3418,1125315 -1 956874 -1 1125315 -1 1125315 -1 956874 -1  -2 ,'Acetaminophen' -1 'Furosemide' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Furosemide' -1 -2 
1.5596149881915647E-8,3148,1154343 -1 19049105 -1 19049105 -1  -2 ,'Albuterol' -1 'Potassium Chloride' -1 'Potassium Chloride' -1 -2 
1.5596149881915647E-8,2658,1174888 -1 1174888 -1 19049105 -1 19049105 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Potassium Chloride' -1 'Potassium Chloride' -1 -2 
1.5596149881915647E-8,2496,1174888 -1 1125315 -1 1125315 -1 1125315 -1 19049105 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Potassium Chloride' -1 -2 
1.5596149881915647E-8,2231,1174888 -1 1125315 -1 19049105 -1 956874 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Potassium Chloride' -1 'Furosemide' -1 -2 
1.5596149881915647E-8,2230,1174888 -1 1125315 -1 956874 -1 19049105 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Furosemide' -1 'Potassium Chloride' -1 -2 
1.5596149881915647E-8,2228,1174888 -1 1125315 -1 1125315 -1 19049105 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Potassium Chloride' -1 -2 
1.5596149881915647E-8,2224,1174888 -1 1125315 -1 19049105 -1 19049105 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Potassium Chloride' -1 'Potassium Chloride' -1 -2 
1.5596149881915647E-8,1911,1308216 -1 1174888 -1 1174888 -1  -2 ,'Lisinopril' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1.5596149881915647E-8,380,19049105 -1 1125315 -1 1308216 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' -1 'Lisinopril' -1 -2 
1.544502631902451E-8,3521,1125315 -1 1125315 -1 1503297 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Metformin' -1 -2 
1.530083900272598E-8,3458,1125315 -1 1125315 -1 1103314 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Tramadol' -1 -2 
1.5123344304110444E-8,790,1786621 -1 1174888 -1 1786621 -1  -2 ,'Cephalexin' -1 'Hydrocodone' -1 'Cephalexin' -1 -2 
1.5099202116079433E-8,5145,1125315 -1 1786621 -1 1125315 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Cephalexin' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1.5099202116079433E-8,5136,1125315 -1 1786621 -1 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Cephalexin' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1.5099202116079433E-8,3436,1125315 1174888 -1 967823 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Sodium Chloride' -1 -2 
1.5099202116079433E-8,2977,1174888 -1 1786621 -1 1125315 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Cephalexin' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1.5099202116079433E-8,2975,1174888 -1 1786621 -1 1174888 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Cephalexin' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1.5086630938536443E-8,2857,1174888 -1 1506270 -1 1506270 -1  -2 ,'Hydrocodone' -1 'Methylprednisolone' -1 'Methylprednisolone' -1 -2 
1.5086630938536443E-8,1761,1506270 -1 1174888 -1 1506270 -1  -2 ,'Methylprednisolone' -1 'Hydrocodone' -1 'Methylprednisolone' -1 -2 
1.469641850694984E-8,4410,1125315 -1 1174888 -1 1125315 1174888 -1 1742253 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Levofloxacin' -1 -2 
1.469641850694984E-8,4225,1125315 -1 1174888 -1 1125315 -1 1742253 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Levofloxacin' -1 -2 
1.469641850694984E-8,4223,1125315 -1 1174888 -1 1174888 -1 1742253 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Levofloxacin' -1 -2 
1.4636394930735052E-8,3192,1153428 -1 1125315 -1  -2 ,'fexofenadine' -1 'Acetaminophen' -1 -2 
1.4636394930735052E-8,2010,1153428 -1 1174888 -1  -2 ,'fexofenadine' -1 'Hydrocodone' -1 -2 
1.4567830745498357E-8,3376,1125315 -1 956874 -1 1506270 -1  -2 ,'Acetaminophen' -1 'Furosemide' -1 'Methylprednisolone' -1 -2 
1.4442544075233641E-8,932,1742253 -1 1125315 -1 19121608 -1  -2 ,'Levofloxacin' -1 'Acetaminophen' -1 'Influenza virus vaccine' -1 -2 
1.4442544075233641E-8,151,1545958 -1 19121608 -1  -2 ,'atorvastatin' -1 'Influenza virus vaccine' -1 -2 
1.4320939472120607E-8,549,19049105 -1 1713332 -1 1713332 -1 1713332 -1  -2 ,'Potassium Chloride' -1 'Amoxicillin' -1 'Amoxicillin' -1 'Amoxicillin' -1 -2 
1.4126262364351554E-8,4094,1125315 -1 1153664 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Propoxyphene' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1.4126262364351554E-8,3188,1153664 -1 1174888 -1 1125315 -1 1174888 -1  -2 ,'Propoxyphene' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1.4126262364351554E-8,3177,1153664 -1 1125315 1174888 -1 1174888 -1  -2 ,'Propoxyphene' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1.4126262364351554E-8,3171,1153664 -1 1125315 -1 1174888 -1  -2 ,'Propoxyphene' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1.4126262364351554E-8,1124,1734104 -1 1125315 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Azithromycin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.4126262364351554E-8,1072,1734104 -1 1125315 -1 1149380 -1  -2 ,'Azithromycin' -1 'Acetaminophen' -1 'fluticasone' -1 -2 
1.3455051089878739E-8,4948,1125315 -1 1201620 -1 1201620 -1  -2 ,'Acetaminophen' -1 'Codeine' -1 'Codeine' -1 -2 
1.3455051089878739E-8,1972,1201620 -1 1201620 -1 1125315 -1  -2 ,'Codeine' -1 'Codeine' -1 'Acetaminophen' -1 -2 
1.3455051089878739E-8,724,1786621 -1 1201620 -1  -2 ,'Cephalexin' -1 'Codeine' -1 -2 
1.3455051089878739E-8,723,1201620 -1 1786621 -1  -2 ,'Codeine' -1 'Cephalexin' -1 -2 
1.3266407889724493E-8,28,948582 -1  -2 ,'Polymyxin B' -1 -2 
1.3259281050962885E-8,3350,1125315 1174888 -1 923645 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Omeprazole' -1 -2 
1.3259281050962885E-8,3349,1125315 -1 1125315 -1 923645 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Omeprazole' -1 -2 
1.3259281050962885E-8,3298,1125315 -1 923645 -1  -2 ,'Acetaminophen' -1 'Omeprazole' -1 -2 
1.3150441126690407E-8,4972,1125315 -1 1734104 -1 1506270 -1  -2 ,'Acetaminophen' -1 'Azithromycin' -1 'Methylprednisolone' -1 -2 
1.3150441126690407E-8,4485,1125315 1174888 -1 19049105 -1 1734104 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Potassium Chloride' -1 'Azithromycin' -1 -2 
1.3150441126690407E-8,2860,1174888 -1 1734104 -1 1506270 -1  -2 ,'Hydrocodone' -1 'Azithromycin' -1 'Methylprednisolone' -1 -2 
1.3122630385003704E-8,5256,986417 -1 1125315 1174888 -1  -2 ,'POLYETHYLENE GLYCOL 3350' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1.3122604030693262E-8,4581,1125315 1174888 -1 1506270 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Methylprednisolone' -1 'Acetaminophen' -1 -2 
1.2972822266239119E-8,735,1786621 -1 1149380 -1  -2 ,'Cephalexin' -1 'fluticasone' -1 -2 
1.2927641016274424E-8,787,1786621 -1 1734104 -1 1174888 -1  -2 ,'Cephalexin' -1 'Azithromycin' -1 'Hydrocodone' -1 -2 
1.2923645936291901E-8,5607,956874 -1 1308216 -1 1308216 -1  -2 ,'Furosemide' -1 'Lisinopril' -1 'Lisinopril' -1 -2 
1.2880115113811996E-8,760,1786621 -1 1125315 -1 1742253 -1  -2 ,'Cephalexin' -1 'Acetaminophen' -1 'Levofloxacin' -1 -2 
1.262967395288875E-8,4856,1125315 1174888 -1 1125315 1174888 -1 1786621 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Cephalexin' -1 -2 
1.262967395288875E-8,4821,1125315 1174888 -1 1125315 -1 1786621 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Cephalexin' -1 'Hydrocodone' -1 -2 
1.262967395288875E-8,4753,1125315 1174888 -1 1125315 -1 1786621 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Cephalexin' -1 'Acetaminophen' -1 -2 
1.262967395288875E-8,4622,1125315 1174888 -1 1174888 -1 1786621 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Cephalexin' -1 'Acetaminophen' -1 -2 
1.262967395288875E-8,4512,1125315 1174888 -1 1125315 -1 1786621 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Cephalexin' -1 -2 
1.262967395288875E-8,4510,1125315 1174888 -1 1174888 -1 1786621 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Cephalexin' -1 -2 
1.262967395288875E-8,4220,1125315 -1 1174888 -1 1786621 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Cephalexin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1.262967395288875E-8,4219,1125315 -1 1174888 -1 1786621 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Cephalexin' -1 'Acetaminophen' -1 -2 
1.262967395288875E-8,4218,1125315 -1 1174888 -1 1125315 -1 1786621 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Cephalexin' -1 -2 
1.262967395288875E-8,4217,1125315 -1 1174888 -1 1786621 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Cephalexin' -1 'Hydrocodone' -1 -2 
1.262967395288875E-8,4216,1125315 -1 1174888 -1 1174888 -1 1786621 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Cephalexin' -1 -2 
1.262967395288875E-8,4185,1125315 -1 1174888 -1 1786621 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Cephalexin' -1 -2 
1.262967395288875E-8,4011,1125315 -1 1125315 -1 1125315 1174888 -1 1786621 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Cephalexin' -1 -2 
1.262967395288875E-8,3939,1125315 -1 1125315 -1 1125315 -1 1786621 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Cephalexin' -1 'Acetaminophen' -1 -2 
1.262967395288875E-8,3853,1125315 -1 1125315 1174888 -1 1786621 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Cephalexin' -1 'Hydrocodone' -1 -2 
1.262967395288875E-8,3774,1125315 -1 1125315 1174888 -1 1125315 -1 1786621 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Cephalexin' -1 -2 
1.262967395288875E-8,3773,1125315 -1 1125315 1174888 -1 1786621 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Cephalexin' -1 'Acetaminophen' -1 -2 
1.262967395288875E-8,3589,1125315 -1 1125315 -1 1786621 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Cephalexin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1.262967395288875E-8,3587,1125315 -1 1125315 -1 1786621 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Cephalexin' -1 'Acetaminophen' -1 -2 
1.262967395288875E-8,3586,1125315 -1 1125315 -1 1125315 -1 1786621 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Cephalexin' -1 -2 
1.262967395288875E-8,3585,1125315 -1 1125315 1174888 -1 1786621 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Cephalexin' -1 -2 
1.262967395288875E-8,3584,1125315 -1 1125315 -1 1786621 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Cephalexin' -1 'Hydrocodone' -1 -2 
1.262967395288875E-8,3583,1125315 -1 1125315 -1 1174888 -1 1786621 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Cephalexin' -1 -2 
1.262967395288875E-8,3545,1125315 -1 1125315 -1 1786621 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Cephalexin' -1 -2 
1.262967395288875E-8,2675,1174888 -1 1174888 -1 1786621 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Cephalexin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1.262967395288875E-8,2674,1174888 -1 1174888 -1 1786621 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Cephalexin' -1 'Acetaminophen' -1 -2 
1.262967395288875E-8,2673,1174888 -1 1174888 -1 1125315 -1 1786621 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Cephalexin' -1 -2 
1.262967395288875E-8,2672,1174888 -1 1174888 -1 1786621 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Cephalexin' -1 'Hydrocodone' -1 -2 
1.262967395288875E-8,2671,1174888 -1 1174888 -1 1174888 -1 1786621 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Cephalexin' -1 -2 
1.262967395288875E-8,2476,1174888 -1 1125315 -1 1153013 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Promethazine' -1 'Acetaminophen' -1 -2 
1.262967395288875E-8,2376,1174888 -1 1125315 1174888 -1 1786621 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Cephalexin' -1 'Acetaminophen' -1 -2 
1.262967395288875E-8,2244,1174888 -1 1125315 -1 1125315 -1 1786621 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Cephalexin' -1 -2 
1.262967395288875E-8,2243,1174888 -1 1125315 1174888 -1 1786621 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Cephalexin' -1 -2 
1.262967395288875E-8,2241,1174888 -1 1125315 -1 1174888 -1 1786621 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Cephalexin' -1 -2 
1.246134591075248E-8,791,1786621 -1 19049105 -1 1174888 -1  -2 ,'Cephalexin' -1 'Potassium Chloride' -1 'Hydrocodone' -1 -2 
1.246134591075248E-8,763,1786621 -1 19049105 -1 1125315 -1  -2 ,'Cephalexin' -1 'Potassium Chloride' -1 'Acetaminophen' -1 -2 
1.2303961135001171E-8,1822,1346823 -1 970250 -1  -2 ,'carvedilol' -1 'Spironolactone' -1 -2 
1.2204561604893718E-8,5243,1103314 -1 956874 -1  -2 ,'Tramadol' -1 'Furosemide' -1 -2 
1.2087038238818468E-8,1265,778711 -1 1713332 -1  -2 ,'cyclobenzaprine' -1 'Amoxicillin' -1 -2 
1.2084005336143198E-8,5241,1103314 -1 1103314 -1  -2 ,'Tramadol' -1 'Tramadol' -1 -2 
1.1872861362814981E-8,5091,1125315 -1 1734104 -1 1125315 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Azithromycin' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
1.1872861362814981E-8,5064,1125315 -1 1713332 -1 1125315 -1 1125315 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
1.1872861362814981E-8,1486,1713332 -1 1713332 -1 1125315 1174888 -1 1174888 -1  -2 ,'Amoxicillin' -1 'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
