support,seqId,seq,semantic
436,3252,1137529 -1 956874 -1  -2 ,'salmeterol' -1 'Furosemide' -1 -2 
436,3189,1153664 -1 1174888 -1 1174888 -1 1125315 -1  -2 ,'Propoxyphene' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
436,2375,1174888 -1 1125315 1174888 -1 1742253 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Levofloxacin' -1 'Acetaminophen' -1 -2 
436,2335,1174888 -1 1125315 -1 1174888 -1 1125315 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
436,2094,1174888 -1 956874 -1 1551099 -1  -2 ,'Hydrocodone' -1 'Furosemide' -1 'Prednisone' -1 -2 
436,1918,1154343 -1 1307046 -1  -2 ,'Albuterol' -1 'Metoprolol' -1 -2 
436,1260,1713332 -1 967823 -1  -2 ,'Amoxicillin' -1 'Sodium Chloride' -1 -2 
436,1220,1322184 -1 1713332 -1  -2 ,'clopidogrel' -1 'Amoxicillin' -1 -2 
436,1175,1734104 -1 1742253 -1 1734104 -1  -2 ,'Azithromycin' -1 'Levofloxacin' -1 'Azithromycin' -1 -2 
436,1017,1310149 -1 1734104 -1  -2 ,'Warfarin' -1 'Azithromycin' -1 -2 
436,954,1742253 -1 1174888 -1 1154343 -1  -2 ,'Levofloxacin' -1 'Hydrocodone' -1 'Albuterol' -1 -2 
436,838,1759842 -1 1713332 -1 1174888 -1  -2 ,'Clavulanate' -1 'Amoxicillin' -1 'Hydrocodone' -1 -2 
436,661,1797513 -1 903963 -1  -2 ,'Ciprofloxacin' -1 'Triamcinolone' -1 -2 
436,287,1137529 -1 19049105 -1  -2 ,'salmeterol' -1 'Potassium Chloride' -1 -2 
435,5655,956874 -1 19121608 -1 19049105 -1  -2 ,'Furosemide' -1 'Influenza virus vaccine' -1 'Potassium Chloride' -1 -2 
435,5485,956874 -1 1125315 1174888 -1 1174888 -1 956874 -1  -2 ,'Furosemide' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Furosemide' -1 -2 
435,5458,956874 -1 1125315 -1 1713332 -1 1174888 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Hydrocodone' -1 -2 
435,5320,956874 -1 956874 -1 1307046 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'Metoprolol' -1 -2 
435,5188,1125315 -1 19049105 -1 1125315 -1 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Potassium Chloride' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
435,5113,1125315 -1 1742253 -1 1797513 -1  -2 ,'Acetaminophen' -1 'Levofloxacin' -1 'Ciprofloxacin' -1 -2 
435,5110,1125315 -1 1786621 -1 1742253 -1  -2 ,'Acetaminophen' -1 'Cephalexin' -1 'Levofloxacin' -1 -2 
435,5103,1125315 -1 1734104 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Azithromycin' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
435,4806,1125315 1174888 -1 1125315 -1 1125315 -1 1125315 1174888 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
435,4800,1125315 1174888 -1 1125315 -1 1125315 -1 1125315 -1 1125315 1174888 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
435,4737,1125315 1174888 -1 1125315 1174888 -1 1124957 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Oxycodone' -1 -2 
435,4666,1125315 1174888 -1 1174888 -1 1125315 -1 1125315 -1 1125315 1174888 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
435,4619,1125315 1174888 -1 1174888 -1 1734104 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Azithromycin' -1 'Acetaminophen' -1 -2 
435,4584,1125315 1174888 -1 1125315 -1 1308216 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Lisinopril' -1 -2 
435,4295,1125315 -1 1174888 -1 1174888 -1 1125315 1174888 -1 1125315 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
435,4043,1125315 -1 1125315 -1 1125315 1174888 -1 1125315 1174888 -1 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
435,3884,1125315 -1 1125315 1174888 -1 1174888 -1 1125315 1174888 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
435,3481,1125315 -1 1124957 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Oxycodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
435,3419,1125315 -1 956874 -1 1125315 -1 956874 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Furosemide' -1 'Acetaminophen' -1 'Furosemide' -1 'Acetaminophen' -1 -2 
435,3360,1125315 -1 956874 -1 1124957 -1  -2 ,'Acetaminophen' -1 'Furosemide' -1 'Oxycodone' -1 -2 
435,3207,1153013 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Promethazine' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
435,3006,1174888 -1 19049105 -1 956874 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Potassium Chloride' -1 'Furosemide' -1 'Acetaminophen' -1 -2 
435,2969,1174888 -1 1742253 -1 1125315 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Levofloxacin' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
435,2839,1174888 -1 1174888 -1 1125315 1174888 -1 1125315 -1 1125315 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
435,2628,1174888 -1 1174888 -1 1518254 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Dexamethasone' -1 -2 
435,2139,1174888 -1 1125315 -1 974166 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrochlorothiazide' -1 -2 
435,2046,1174888 -1 948078 -1  -2 ,'Hydrocodone' -1 'pantoprazole' -1 -2 
435,1997,1177480 -1 1125315 -1 1125315 -1  -2 ,'Ibuprofen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
435,1621,1551099 -1 1174888 -1 1551099 -1  -2 ,'Prednisone' -1 'Hydrocodone' -1 'Prednisone' -1 -2 
435,1583,1551099 -1 956874 -1 956874 -1  -2 ,'Prednisone' -1 'Furosemide' -1 'Furosemide' -1 -2 
435,1577,1112921 -1 1551099 -1  -2 ,'Ipratropium' -1 'Prednisone' -1 -2 
435,1384,1713332 -1 1154343 -1 1154343 -1  -2 ,'Amoxicillin' -1 'Albuterol' -1 'Albuterol' -1 -2 
435,1048,986417 -1 1734104 -1  -2 ,'POLYETHYLENE GLYCOL 3350' -1 'Azithromycin' -1 -2 
435,975,1742253 -1 1174888 -1 1125315 1174888 -1 1125315 -1  -2 ,'Levofloxacin' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
435,869,1346823 -1 1742253 -1  -2 ,'carvedilol' -1 'Levofloxacin' -1 -2 
435,800,1786621 -1 1705674 1836430 -1  -2 ,'Cephalexin' -1 'Trimethoprim' 'Sulfamethoxazole' -1 -2 
435,640,1308216 -1 1797513 -1  -2 ,'Lisinopril' -1 'Ciprofloxacin' -1 -2 
435,600,1786621 -1 1836430 -1  -2 ,'Cephalexin' -1 'Sulfamethoxazole' -1 -2 
435,554,19049105 -1 1713332 -1 1174888 -1 1125315 -1  -2 ,'Potassium Chloride' -1 'Amoxicillin' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
435,200,19121608 -1 19049105 -1 1125315 -1  -2 ,'Influenza virus vaccine' -1 'Potassium Chloride' -1 'Acetaminophen' -1 -2 
435,97,1517824 -1  -2 ,'Nicotinic Acid' -1 -2 
435,26,939976 -1  -2 ,'sodium sulfate' -1 -2 
434,5651,956874 -1 1786621 -1 1125315 1174888 -1  -2 ,'Furosemide' -1 'Cephalexin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
434,5577,956874 -1 1174888 -1 1125315 -1 1713332 -1  -2 ,'Furosemide' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
434,5542,956874 -1 1154343 -1 1125315 1174888 -1  -2 ,'Furosemide' -1 'Albuterol' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
434,5529,956874 -1 1125315 -1 956874 -1 956874 -1 1125315 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 'Furosemide' -1 'Furosemide' -1 'Acetaminophen' -1 -2 
434,5518,956874 -1 1125315 -1 1125315 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
434,5348,956874 -1 956874 -1 1174888 -1 19049105 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'Hydrocodone' -1 'Potassium Chloride' -1 -2 
434,5266,974166 -1 1125315 -1 974166 -1  -2 ,'Hydrochlorothiazide' -1 'Acetaminophen' -1 'Hydrochlorothiazide' -1 -2 
434,5261,975125 -1 1125315 1174888 -1  -2 ,'Hydrocortisone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
434,5044,1125315 -1 1713332 -1 1713332 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
434,4969,1125315 -1 1506270 -1 1551099 -1  -2 ,'Acetaminophen' -1 'Methylprednisolone' -1 'Prednisone' -1 -2 
434,4947,1125315 1174888 -1 956874 -1 1174888 -1 1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Furosemide' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
434,4915,1125315 1174888 -1 1125315 1174888 -1 1125315 -1 1174888 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
434,4894,1125315 1174888 -1 1125315 1174888 -1 1125315 -1 956874 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Furosemide' -1 -2 
434,4678,1125315 1174888 -1 1174888 -1 1734104 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Azithromycin' -1 'Hydrocodone' -1 -2 
434,4589,1125315 1174888 -1 1125315 -1 1201620 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Codeine' -1 -2 
434,4500,1125315 1174888 -1 19049105 -1 1125315 1174888 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Potassium Chloride' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
434,4442,1125315 -1 1174888 -1 1125315 1174888 -1 1125315 1174888 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
434,4359,1125315 -1 1174888 -1 1125315 -1 1125315 -1 1174888 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
434,4300,1125315 -1 1174888 -1 1174888 -1 1125315 1174888 -1 1174888 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
434,4204,1125315 -1 1174888 -1 956874 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Furosemide' -1 'Potassium Chloride' -1 -2 
434,3680,1125315 -1 1125315 -1 1174888 -1 1174888 -1 956874 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Furosemide' -1 -2 
434,3600,1125315 -1 1125315 -1 1742253 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Levofloxacin' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
434,3426,1125315 -1 956874 -1 1125315 -1 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Furosemide' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
434,3175,1153664 -1 1125315 -1 19049105 -1  -2 ,'Propoxyphene' -1 'Acetaminophen' -1 'Potassium Chloride' -1 -2 
434,3152,1154332 -1 1125315 1174888 -1  -2 ,'Pseudoephedrine' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
434,3131,1154343 -1 1174888 -1 1713332 -1  -2 ,'Albuterol' -1 'Hydrocodone' -1 'Amoxicillin' -1 -2 
434,3116,1154343 -1 1713332 -1 1154343 -1  -2 ,'Albuterol' -1 'Amoxicillin' -1 'Albuterol' -1 -2 
434,2995,1174888 -1 19049105 -1 19049105 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Potassium Chloride' -1 'Potassium Chloride' -1 'Hydrocodone' -1 -2 
434,2940,1174888 -1 1786621 -1 1734104 -1  -2 ,'Hydrocodone' -1 'Cephalexin' -1 'Azithromycin' -1 -2 
434,2935,1174888 -1 1713332 -1 1125315 1174888 -1 1713332 -1  -2 ,'Hydrocodone' -1 'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 -2 
434,2574,1174888 -1 1125315 -1 1125315 1174888 -1 1125315 1174888 -1 1125315 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
434,2452,1174888 -1 1125315 1174888 -1 1174888 -1 1174888 -1 1174888 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
434,2397,1174888 -1 1125315 1174888 -1 1125315 1174888 -1 956874 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Furosemide' -1 -2 
434,2325,1174888 -1 1125315 -1 1174888 -1 1125315 1174888 -1 1125315 1174888 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
434,2298,1174888 -1 1125315 -1 1174888 -1 1124957 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Oxycodone' -1 -2 
434,2276,1174888 -1 1125315 -1 1551099 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Prednisone' -1 'Hydrocodone' -1 -2 
434,1923,1307046 -1 1124957 -1  -2 ,'Metoprolol' -1 'Oxycodone' -1 -2 
434,1897,1308216 -1 956874 -1 956874 -1  -2 ,'Lisinopril' -1 'Furosemide' -1 'Furosemide' -1 -2 
434,1787,1503297 -1 1125315 -1 1125315 -1  -2 ,'Metformin' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
434,1679,1539403 -1 1125315 1174888 -1 1125315 -1  -2 ,'Simvastatin' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
434,1659,1526475 1539403 -1  -2 ,'ezetimibe' 'Simvastatin' -1 -2 
434,1653,1545958 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'atorvastatin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
434,1649,1545958 -1 1125315 -1 1545958 -1  -2 ,'atorvastatin' -1 'Acetaminophen' -1 'atorvastatin' -1 -2 
434,1628,1551099 -1 1174888 -1 1174888 -1 1125315 -1  -2 ,'Prednisone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
434,1375,1713332 -1 1125315 -1 1125315 -1 1125315 1174888 -1 1125315 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
434,791,1786621 -1 19049105 -1 1174888 -1  -2 ,'Cephalexin' -1 'Potassium Chloride' -1 'Hydrocodone' -1 -2 
434,564,19049105 -1 1742253 -1 1125315 1174888 -1  -2 ,'Potassium Chloride' -1 'Levofloxacin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
434,181,19121608 -1 1124957 -1  -2 ,'Influenza virus vaccine' -1 'Oxycodone' -1 -2 
433,5438,956874 -1 1125315 1174888 -1 19121608 -1  -2 ,'Furosemide' -1 'Acetaminophen' 'Hydrocodone' -1 'Influenza virus vaccine' -1 -2 
433,5396,956874 -1 1125315 -1 1153013 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 'Promethazine' -1 -2 
433,5274,974166 -1 1125315 1174888 -1 1125315 -1  -2 ,'Hydrochlorothiazide' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
433,4951,1125315 -1 1734104 -1 1201620 -1  -2 ,'Acetaminophen' -1 'Azithromycin' -1 'Codeine' -1 -2 
433,4834,1125315 1174888 -1 1125315 -1 1174888 -1 1174888 -1 1174888 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
433,4783,1125315 1174888 -1 1125315 -1 1125315 1174888 -1 1125315 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
433,4775,1125315 1174888 -1 1125315 -1 1125315 1174888 -1 956874 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Furosemide' -1 -2 
433,4595,1125315 1174888 -1 1174888 -1 1153013 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Promethazine' -1 -2 
433,4577,1125315 1174888 -1 1506270 -1 1506270 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Methylprednisolone' -1 'Methylprednisolone' -1 -2 
433,4136,1125315 -1 1154343 -1 1154343 -1 1154343 -1  -2 ,'Acetaminophen' -1 'Albuterol' -1 'Albuterol' -1 'Albuterol' -1 -2 
433,4061,1125315 -1 1125315 -1 956874 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Furosemide' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
433,4052,1125315 -1 1125315 -1 1125315 -1 1713332 1759842 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' 'Clavulanate' -1 -2 
433,3930,1125315 -1 1125315 -1 1125315 -1 1506270 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Methylprednisolone' -1 'Acetaminophen' -1 -2 
433,3866,1125315 -1 1125315 1174888 -1 1174888 -1 1174888 -1 1125315 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
433,3699,1125315 -1 1125315 -1 1174888 -1 1125315 -1 1174888 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
433,3621,1125315 -1 1125315 -1 956874 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Furosemide' -1 'Amoxicillin' -1 -2 
433,3440,1125315 1174888 -1 970250 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Spironolactone' -1 -2 
433,3132,1154343 -1 1734104 -1 1174888 -1  -2 ,'Albuterol' -1 'Azithromycin' -1 'Hydrocodone' -1 -2 
433,3065,1154343 -1 19049105 -1 956874 -1  -2 ,'Albuterol' -1 'Potassium Chloride' -1 'Furosemide' -1 -2 
433,3037,1163944 -1 1174888 -1 1125315 1174888 -1  -2 ,'Guaifenesin' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
433,2800,1174888 -1 1174888 -1 1125315 -1 1125315 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
433,2422,1174888 -1 1125315 1174888 -1 1125315 -1 1125315 -1 1125315 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
433,2405,1174888 -1 1125315 1174888 -1 1125315 1174888 -1 1125315 -1 1125315 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
433,2364,1174888 -1 1125315 1174888 -1 956874 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Furosemide' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
433,2110,1174888 -1 956874 -1 1125315 -1 19049105 -1  -2 ,'Hydrocodone' -1 'Furosemide' -1 'Acetaminophen' -1 'Potassium Chloride' -1 -2 
433,1882,1310149 -1 1125315 -1 1310149 -1  -2 ,'Warfarin' -1 'Acetaminophen' -1 'Warfarin' -1 -2 
433,1800,1307046 -1 1361711 -1  -2 ,'Metoprolol' -1 'Nitroglycerin' -1 -2 
433,1778,1506270 -1 1713332 -1 1713332 -1  -2 ,'Methylprednisolone' -1 'Amoxicillin' -1 'Amoxicillin' -1 -2 
433,1763,1506270 -1 1174888 -1 1713332 -1  -2 ,'Methylprednisolone' -1 'Hydrocodone' -1 'Amoxicillin' -1 -2 
433,1636,1545958 -1 1307046 -1  -2 ,'atorvastatin' -1 'Metoprolol' -1 -2 
433,1602,1551099 -1 1742253 -1 1125315 -1  -2 ,'Prednisone' -1 'Levofloxacin' -1 'Acetaminophen' -1 -2 
433,1379,1713332 -1 1125315 -1 1125315 -1 1174888 -1 1125315 1174888 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
433,1197,956874 -1 1716903 -1  -2 ,'Furosemide' -1 'moxifloxacin' -1 -2 
433,1150,1734104 -1 1174888 -1 19121608 -1  -2 ,'Azithromycin' -1 'Hydrocodone' -1 'Influenza virus vaccine' -1 -2 
433,1128,1734104 -1 1125315 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Azithromycin' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
433,1071,1734104 -1 1149380 -1 1125315 -1  -2 ,'Azithromycin' -1 'fluticasone' -1 'Acetaminophen' -1 -2 
433,870,1742253 -1 1346823 -1  -2 ,'Levofloxacin' -1 'carvedilol' -1 -2 
433,789,1786621 -1 1786621 -1 1174888 -1  -2 ,'Cephalexin' -1 'Cephalexin' -1 'Hydrocodone' -1 -2 
433,715,1346823 -1 1786621 -1  -2 ,'carvedilol' -1 'Cephalexin' -1 -2 
433,697,1797513 -1 1713332 1759842 -1  -2 ,'Ciprofloxacin' -1 'Amoxicillin' 'Clavulanate' -1 -2 
433,366,19049105 -1 1149380 -1 1125315 -1  -2 ,'Potassium Chloride' -1 'fluticasone' -1 'Acetaminophen' -1 -2 
433,335,19049105 -1 956874 -1 1786621 -1  -2 ,'Potassium Chloride' -1 'Furosemide' -1 'Cephalexin' -1 -2 
433,198,19121608 -1 1734104 -1 1125315 -1  -2 ,'Influenza virus vaccine' -1 'Azithromycin' -1 'Acetaminophen' -1 -2 
432,5650,956874 -1 1786621 -1 19049105 -1  -2 ,'Furosemide' -1 'Cephalexin' -1 'Potassium Chloride' -1 -2 
432,5649,956874 -1 19049105 -1 1786621 -1  -2 ,'Furosemide' -1 'Potassium Chloride' -1 'Cephalexin' -1 -2 
432,5625,956874 -1 19121608 -1 1713332 -1  -2 ,'Furosemide' -1 'Influenza virus vaccine' -1 'Amoxicillin' -1 -2 
432,5417,956874 -1 1539403 -1 1125315 -1  -2 ,'Furosemide' -1 'Simvastatin' -1 'Acetaminophen' -1 -2 
432,5357,956874 -1 956874 -1 956874 -1 1713332 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'Furosemide' -1 'Amoxicillin' -1 -2 
432,5283,956874 -1 967823 -1  -2 ,'Furosemide' -1 'Sodium Chloride' -1 -2 
432,4942,1125315 1174888 -1 956874 -1 1125315 1174888 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Furosemide' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
432,4882,1125315 1174888 -1 1125315 1174888 -1 1174888 -1 1125315 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
